"user.id","start.date","end.date","n_obs","n_obs_all"
2405118,2022-01-28,2022-04-28,0,0
2405118,2022-04-29,2022-07-28,1,27
2405118,2022-07-29,2022-10-27,1,20
2405118,2022-10-28,2023-01-26,0,3
468468,2018-01-26,2018-04-26,0,0
468468,2018-04-27,2018-07-26,0,0
468468,2018-07-27,2018-10-25,0,0
468468,2018-10-26,2019-01-24,0,0
468468,2019-01-25,2019-04-25,0,1
468468,2019-04-26,2019-07-25,0,31
468468,2019-07-26,2019-10-24,0,0
468468,2019-10-25,2020-01-23,0,0
468468,2020-01-24,2020-04-23,0,2
468468,2020-04-24,2020-07-23,3,71
468468,2020-07-24,2020-10-22,0,2
468468,2020-10-23,2021-01-28,0,0
468468,2021-01-29,2021-04-29,0,1
468468,2021-04-30,2021-07-29,0,5
468468,2021-07-30,2021-10-28,0,0
468468,2021-10-29,2022-01-27,0,0
468468,2022-01-28,2022-04-28,0,1
468468,2022-04-29,2022-07-28,0,0
468468,2022-07-29,2022-10-27,0,0
468468,2022-10-28,2023-01-26,0,0
1409076,2018-10-26,2019-01-24,3,62
1409076,2019-01-25,2019-04-25,3,106
1409076,2019-04-26,2019-07-25,5,409
1409076,2019-07-26,2019-10-24,1,110
1409076,2019-10-25,2020-01-23,0,37
1409076,2020-01-24,2020-04-23,1,96
1409076,2020-04-24,2020-07-23,15,988
1409076,2020-07-24,2020-10-22,23,913
1409076,2020-10-23,2021-01-28,6,104
1409076,2021-01-29,2021-04-29,23,605
1409076,2021-04-30,2021-07-29,34,1082
1409076,2021-07-30,2021-10-28,6,488
1409076,2021-10-29,2022-01-27,10,112
1409076,2022-01-28,2022-04-28,69,815
1409076,2022-04-29,2022-07-28,70,1176
1409076,2022-07-29,2022-10-27,7,272
1409076,2022-10-28,2023-01-26,15,128
1388856,2018-10-26,2019-01-24,0,0
1388856,2019-01-25,2019-04-25,0,0
1388856,2019-04-26,2019-07-25,0,0
1388856,2019-07-26,2019-10-24,0,0
1388856,2019-10-25,2020-01-23,0,0
1388856,2020-01-24,2020-04-23,0,0
1388856,2020-04-24,2020-07-23,1,36
1388856,2020-07-24,2020-10-22,0,6
1388856,2020-10-23,2021-01-28,0,5
1388856,2021-01-29,2021-04-29,0,21
1388856,2021-04-30,2021-07-29,0,26
1388856,2021-07-30,2021-10-28,0,13
1388856,2021-10-29,2022-01-27,0,3
1388856,2022-01-28,2022-04-28,0,0
1388856,2022-04-29,2022-07-28,0,6
1388856,2022-07-29,2022-10-27,0,18
1388856,2022-10-28,2023-01-26,0,0
2823753,2020-04-24,2020-07-23,1,85
2823753,2020-07-24,2020-10-22,0,18
2823753,2020-10-23,2021-01-28,0,0
2823753,2021-01-29,2021-04-29,0,7
2823753,2021-04-30,2021-07-29,0,2
2823753,2021-07-30,2021-10-28,0,8
2823753,2021-10-29,2022-01-27,0,0
2823753,2022-01-28,2022-04-28,0,3
2823753,2022-04-29,2022-07-28,0,7
2823753,2022-07-29,2022-10-27,0,0
2823753,2022-10-28,2023-01-26,0,1
2848750,2020-04-24,2020-07-23,1,50
2848750,2020-07-24,2020-10-22,0,0
2848750,2020-10-23,2021-01-28,0,0
2848750,2021-01-29,2021-04-29,0,0
2848750,2021-04-30,2021-07-29,0,0
2848750,2021-07-30,2021-10-28,0,0
2848750,2021-10-29,2022-01-27,0,0
2848750,2022-01-28,2022-04-28,0,0
2848750,2022-04-29,2022-07-28,0,0
2848750,2022-07-29,2022-10-27,0,0
2848750,2022-10-28,2023-01-26,0,0
2680871,2020-01-24,2020-04-23,0,2
2680871,2020-04-24,2020-07-23,3,377
2680871,2020-07-24,2020-10-22,0,40
2680871,2020-10-23,2021-01-28,0,12
2680871,2021-01-29,2021-04-29,0,73
2680871,2021-04-30,2021-07-29,0,429
2680871,2021-07-30,2021-10-28,0,81
2680871,2021-10-29,2022-01-27,0,8
2680871,2022-01-28,2022-04-28,0,29
2680871,2022-04-29,2022-07-28,0,54
2680871,2022-07-29,2022-10-27,0,16
2680871,2022-10-28,2023-01-26,0,1
2778518,2020-01-24,2020-04-23,0,0
2778518,2020-04-24,2020-07-23,1,7
2778518,2020-07-24,2020-10-22,0,0
2778518,2020-10-23,2021-01-28,0,0
2778518,2021-01-29,2021-04-29,0,0
2778518,2021-04-30,2021-07-29,0,0
2778518,2021-07-30,2021-10-28,0,0
2778518,2021-10-29,2022-01-27,0,0
2778518,2022-01-28,2022-04-28,0,0
2778518,2022-04-29,2022-07-28,0,0
2778518,2022-07-29,2022-10-27,0,0
2778518,2022-10-28,2023-01-26,0,0
101227,2018-01-26,2018-04-26,0,0
101227,2018-04-27,2018-07-26,0,0
101227,2018-07-27,2018-10-25,0,0
101227,2018-10-26,2019-01-24,0,0
101227,2019-01-25,2019-04-25,0,0
101227,2019-04-26,2019-07-25,0,0
101227,2019-07-26,2019-10-24,0,0
101227,2019-10-25,2020-01-23,0,0
101227,2020-01-24,2020-04-23,0,20
101227,2020-04-24,2020-07-23,1,177
101227,2020-07-24,2020-10-22,0,31
101227,2020-10-23,2021-01-28,0,0
101227,2021-01-29,2021-04-29,0,6
101227,2021-04-30,2021-07-29,0,9
101227,2021-07-30,2021-10-28,0,1
101227,2021-10-29,2022-01-27,0,0
101227,2022-01-28,2022-04-28,0,0
101227,2022-04-29,2022-07-28,0,0
101227,2022-07-29,2022-10-27,0,0
101227,2022-10-28,2023-01-26,0,0
2862226,2020-04-24,2020-07-23,1,7
2862226,2020-07-24,2020-10-22,0,0
2862226,2020-10-23,2021-01-28,0,0
2862226,2021-01-29,2021-04-29,0,0
2862226,2021-04-30,2021-07-29,0,0
2862226,2021-07-30,2021-10-28,0,0
2862226,2021-10-29,2022-01-27,0,0
2862226,2022-01-28,2022-04-28,0,0
2862226,2022-04-29,2022-07-28,0,0
2862226,2022-07-29,2022-10-27,0,0
2862226,2022-10-28,2023-01-26,0,0
181421,2018-01-26,2018-04-26,0,0
181421,2018-04-27,2018-07-26,0,0
181421,2018-07-27,2018-10-25,0,0
181421,2018-10-26,2019-01-24,0,0
181421,2019-01-25,2019-04-25,0,0
181421,2019-04-26,2019-07-25,0,0
181421,2019-07-26,2019-10-24,0,0
181421,2019-10-25,2020-01-23,0,0
181421,2020-01-24,2020-04-23,0,0
181421,2020-04-24,2020-07-23,2,133
181421,2020-07-24,2020-10-22,0,5
181421,2020-10-23,2021-01-28,0,0
181421,2021-01-29,2021-04-29,0,2
181421,2021-04-30,2021-07-29,0,43
181421,2021-07-30,2021-10-28,0,6
181421,2021-10-29,2022-01-27,0,0
181421,2022-01-28,2022-04-28,0,9
181421,2022-04-29,2022-07-28,0,3
181421,2022-07-29,2022-10-27,0,10
181421,2022-10-28,2023-01-26,0,7
32654,2018-01-26,2018-04-26,0,109
32654,2018-04-27,2018-07-26,0,379
32654,2018-07-27,2018-10-25,2,343
32654,2018-10-26,2019-01-24,0,13
32654,2019-01-25,2019-04-25,4,71
32654,2019-04-26,2019-07-25,0,311
32654,2019-07-26,2019-10-24,0,300
32654,2019-10-25,2020-01-23,0,15
32654,2020-01-24,2020-04-23,1,172
32654,2020-04-24,2020-07-23,2,560
32654,2020-07-24,2020-10-22,4,231
32654,2020-10-23,2021-01-28,0,26
32654,2021-01-29,2021-04-29,3,184
32654,2021-04-30,2021-07-29,1,365
32654,2021-07-30,2021-10-28,2,221
32654,2021-10-29,2022-01-27,0,16
32654,2022-01-28,2022-04-28,3,178
32654,2022-04-29,2022-07-28,0,211
32654,2022-07-29,2022-10-27,0,128
32654,2022-10-28,2023-01-26,0,15
2046669,2019-04-26,2019-07-25,0,1
2046669,2019-07-26,2019-10-24,0,0
2046669,2019-10-25,2020-01-23,0,0
2046669,2020-01-24,2020-04-23,0,5
2046669,2020-04-24,2020-07-23,3,66
2046669,2020-07-24,2020-10-22,1,19
2046669,2020-10-23,2021-01-28,0,3
2046669,2021-01-29,2021-04-29,2,23
2046669,2021-04-30,2021-07-29,0,9
2046669,2021-07-30,2021-10-28,0,7
2046669,2021-10-29,2022-01-27,0,0
2046669,2022-01-28,2022-04-28,1,5
2046669,2022-04-29,2022-07-28,0,20
2046669,2022-07-29,2022-10-27,0,19
2046669,2022-10-28,2023-01-26,0,0
2856686,2020-04-24,2020-07-23,1,9
2856686,2020-07-24,2020-10-22,0,0
2856686,2020-10-23,2021-01-28,0,0
2856686,2021-01-29,2021-04-29,0,0
2856686,2021-04-30,2021-07-29,0,1
2856686,2021-07-30,2021-10-28,0,0
2856686,2021-10-29,2022-01-27,0,0
2856686,2022-01-28,2022-04-28,0,0
2856686,2022-04-29,2022-07-28,0,0
2856686,2022-07-29,2022-10-27,0,0
2856686,2022-10-28,2023-01-26,0,0
2789968,2020-01-24,2020-04-23,0,2
2789968,2020-04-24,2020-07-23,3,101
2789968,2020-07-24,2020-10-22,0,9
2789968,2020-10-23,2021-01-28,0,4
2789968,2021-01-29,2021-04-29,0,1
2789968,2021-04-30,2021-07-29,0,4
2789968,2021-07-30,2021-10-28,0,3
2789968,2021-10-29,2022-01-27,0,1
2789968,2022-01-28,2022-04-28,0,2
2789968,2022-04-29,2022-07-28,0,1
2789968,2022-07-29,2022-10-27,0,4
2789968,2022-10-28,2023-01-26,0,1
723959,2018-01-26,2018-04-26,0,0
723959,2018-04-27,2018-07-26,0,0
723959,2018-07-27,2018-10-25,0,0
723959,2018-10-26,2019-01-24,0,0
723959,2019-01-25,2019-04-25,0,0
723959,2019-04-26,2019-07-25,0,3
723959,2019-07-26,2019-10-24,0,1
723959,2019-10-25,2020-01-23,0,0
723959,2020-01-24,2020-04-23,0,3
723959,2020-04-24,2020-07-23,3,221
723959,2020-07-24,2020-10-22,1,12
723959,2020-10-23,2021-01-28,0,0
723959,2021-01-29,2021-04-29,0,1
723959,2021-04-30,2021-07-29,0,2
723959,2021-07-30,2021-10-28,0,0
723959,2021-10-29,2022-01-27,0,0
723959,2022-01-28,2022-04-28,0,1
723959,2022-04-29,2022-07-28,0,0
723959,2022-07-29,2022-10-27,0,0
723959,2022-10-28,2023-01-26,0,0
2271,2018-01-26,2018-04-26,0,0
2271,2018-04-27,2018-07-26,0,1
2271,2018-07-27,2018-10-25,0,8
2271,2018-10-26,2019-01-24,0,11
2271,2019-01-25,2019-04-25,0,1
2271,2019-04-26,2019-07-25,0,0
2271,2019-07-26,2019-10-24,0,1
2271,2019-10-25,2020-01-23,0,0
2271,2020-01-24,2020-04-23,0,1
2271,2020-04-24,2020-07-23,2,168
2271,2020-07-24,2020-10-22,1,118
2271,2020-10-23,2021-01-28,0,84
2271,2021-01-29,2021-04-29,2,101
2271,2021-04-30,2021-07-29,2,393
2271,2021-07-30,2021-10-28,0,125
2271,2021-10-29,2022-01-27,1,75
2271,2022-01-28,2022-04-28,0,18
2271,2022-04-29,2022-07-28,0,172
2271,2022-07-29,2022-10-27,1,111
2271,2022-10-28,2023-01-26,0,5
2786121,2020-01-24,2020-04-23,0,12
2786121,2020-04-24,2020-07-23,1,28
2786121,2020-07-24,2020-10-22,0,2
2786121,2020-10-23,2021-01-28,0,2
2786121,2021-01-29,2021-04-29,0,0
2786121,2021-04-30,2021-07-29,0,6
2786121,2021-07-30,2021-10-28,0,6
2786121,2021-10-29,2022-01-27,0,1
2786121,2022-01-28,2022-04-28,0,1
2786121,2022-04-29,2022-07-28,0,0
2786121,2022-07-29,2022-10-27,0,3
2786121,2022-10-28,2023-01-26,0,0
2847367,2020-04-24,2020-07-23,1,10
2847367,2020-07-24,2020-10-22,0,0
2847367,2020-10-23,2021-01-28,0,0
2847367,2021-01-29,2021-04-29,0,0
2847367,2021-04-30,2021-07-29,0,0
2847367,2021-07-30,2021-10-28,0,2
2847367,2021-10-29,2022-01-27,0,2
2847367,2022-01-28,2022-04-28,0,1
2847367,2022-04-29,2022-07-28,0,2
2847367,2022-07-29,2022-10-27,0,0
2847367,2022-10-28,2023-01-26,0,0
1280940,2018-07-27,2018-10-25,0,1
1280940,2018-10-26,2019-01-24,0,0
1280940,2019-01-25,2019-04-25,0,0
1280940,2019-04-26,2019-07-25,0,1
1280940,2019-07-26,2019-10-24,0,0
1280940,2019-10-25,2020-01-23,0,0
1280940,2020-01-24,2020-04-23,0,0
1280940,2020-04-24,2020-07-23,1,66
1280940,2020-07-24,2020-10-22,0,0
1280940,2020-10-23,2021-01-28,0,6
1280940,2021-01-29,2021-04-29,0,0
1280940,2021-04-30,2021-07-29,0,1
1280940,2021-07-30,2021-10-28,0,0
1280940,2021-10-29,2022-01-27,0,0
1280940,2022-01-28,2022-04-28,0,0
1280940,2022-04-29,2022-07-28,0,0
1280940,2022-07-29,2022-10-27,0,1
1280940,2022-10-28,2023-01-26,0,0
2729684,2020-01-24,2020-04-23,0,0
2729684,2020-04-24,2020-07-23,1,55
2729684,2020-07-24,2020-10-22,0,8
2729684,2020-10-23,2021-01-28,0,1
2729684,2021-01-29,2021-04-29,0,0
2729684,2021-04-30,2021-07-29,0,0
2729684,2021-07-30,2021-10-28,0,0
2729684,2021-10-29,2022-01-27,0,0
2729684,2022-01-28,2022-04-28,0,0
2729684,2022-04-29,2022-07-28,0,0
2729684,2022-07-29,2022-10-27,0,0
2729684,2022-10-28,2023-01-26,0,0
2259114,2019-07-26,2019-10-24,0,0
2259114,2019-10-25,2020-01-23,0,0
2259114,2020-01-24,2020-04-23,0,1
2259114,2020-04-24,2020-07-23,4,204
2259114,2020-07-24,2020-10-22,0,3
2259114,2020-10-23,2021-01-28,0,0
2259114,2021-01-29,2021-04-29,0,0
2259114,2021-04-30,2021-07-29,0,0
2259114,2021-07-30,2021-10-28,0,0
2259114,2021-10-29,2022-01-27,0,0
2259114,2022-01-28,2022-04-28,0,0
2259114,2022-04-29,2022-07-28,0,0
2259114,2022-07-29,2022-10-27,0,1
2259114,2022-10-28,2023-01-26,0,0
2793385,2020-01-24,2020-04-23,0,1
2793385,2020-04-24,2020-07-23,1,14
2793385,2020-07-24,2020-10-22,0,0
2793385,2020-10-23,2021-01-28,0,0
2793385,2021-01-29,2021-04-29,0,0
2793385,2021-04-30,2021-07-29,0,0
2793385,2021-07-30,2021-10-28,0,0
2793385,2021-10-29,2022-01-27,0,0
2793385,2022-01-28,2022-04-28,0,0
2793385,2022-04-29,2022-07-28,0,0
2793385,2022-07-29,2022-10-27,0,0
2793385,2022-10-28,2023-01-26,0,0
167413,2018-01-26,2018-04-26,0,23
167413,2018-04-27,2018-07-26,0,50
167413,2018-07-27,2018-10-25,0,22
167413,2018-10-26,2019-01-24,0,11
167413,2019-01-25,2019-04-25,0,18
167413,2019-04-26,2019-07-25,2,282
167413,2019-07-26,2019-10-24,0,13
167413,2019-10-25,2020-01-23,0,3
167413,2020-01-24,2020-04-23,0,29
167413,2020-04-24,2020-07-23,1,118
167413,2020-07-24,2020-10-22,0,26
167413,2020-10-23,2021-01-28,0,3
167413,2021-01-29,2021-04-29,1,55
167413,2021-04-30,2021-07-29,0,113
167413,2021-07-30,2021-10-28,0,36
167413,2021-10-29,2022-01-27,0,2
167413,2022-01-28,2022-04-28,0,43
167413,2022-04-29,2022-07-28,0,46
167413,2022-07-29,2022-10-27,0,17
167413,2022-10-28,2023-01-26,0,1
2690525,2020-01-24,2020-04-23,0,21
2690525,2020-04-24,2020-07-23,1,83
2690525,2020-07-24,2020-10-22,0,19
2690525,2020-10-23,2021-01-28,0,3
2690525,2021-01-29,2021-04-29,0,2
2690525,2021-04-30,2021-07-29,0,8
2690525,2021-07-30,2021-10-28,0,5
2690525,2021-10-29,2022-01-27,0,0
2690525,2022-01-28,2022-04-28,0,2
2690525,2022-04-29,2022-07-28,0,1
2690525,2022-07-29,2022-10-27,0,2
2690525,2022-10-28,2023-01-26,0,0
1520961,2019-01-25,2019-04-25,0,37
1520961,2019-04-26,2019-07-25,0,2
1520961,2019-07-26,2019-10-24,0,22
1520961,2019-10-25,2020-01-23,0,0
1520961,2020-01-24,2020-04-23,0,0
1520961,2020-04-24,2020-07-23,3,81
1520961,2020-07-24,2020-10-22,0,11
1520961,2020-10-23,2021-01-28,0,0
1520961,2021-01-29,2021-04-29,0,0
1520961,2021-04-30,2021-07-29,0,0
1520961,2021-07-30,2021-10-28,0,1
1520961,2021-10-29,2022-01-27,0,0
1520961,2022-01-28,2022-04-28,0,0
1520961,2022-04-29,2022-07-28,0,0
1520961,2022-07-29,2022-10-27,0,1
1520961,2022-10-28,2023-01-26,0,0
931894,2018-04-27,2018-07-26,0,0
931894,2018-07-27,2018-10-25,0,0
931894,2018-10-26,2019-01-24,0,0
931894,2019-01-25,2019-04-25,0,0
931894,2019-04-26,2019-07-25,2,190
931894,2019-07-26,2019-10-24,0,23
931894,2019-10-25,2020-01-23,0,37
931894,2020-01-24,2020-04-23,0,2
931894,2020-04-24,2020-07-23,1,215
931894,2020-07-24,2020-10-22,0,2
931894,2020-10-23,2021-01-28,0,0
931894,2021-01-29,2021-04-29,0,71
931894,2021-04-30,2021-07-29,0,72
931894,2021-07-30,2021-10-28,1,21
931894,2021-10-29,2022-01-27,0,1
931894,2022-01-28,2022-04-28,0,10
931894,2022-04-29,2022-07-28,0,81
931894,2022-07-29,2022-10-27,0,0
931894,2022-10-28,2023-01-26,0,1
174449,2018-01-26,2018-04-26,0,0
174449,2018-04-27,2018-07-26,0,1
174449,2018-07-27,2018-10-25,0,0
174449,2018-10-26,2019-01-24,0,0
174449,2019-01-25,2019-04-25,0,0
174449,2019-04-26,2019-07-25,0,91
174449,2019-07-26,2019-10-24,0,0
174449,2019-10-25,2020-01-23,0,0
174449,2020-01-24,2020-04-23,0,0
174449,2020-04-24,2020-07-23,1,219
174449,2020-07-24,2020-10-22,0,0
174449,2020-10-23,2021-01-28,0,0
174449,2021-01-29,2021-04-29,0,0
174449,2021-04-30,2021-07-29,1,92
174449,2021-07-30,2021-10-28,0,0
174449,2021-10-29,2022-01-27,0,0
174449,2022-01-28,2022-04-28,0,0
174449,2022-04-29,2022-07-28,0,134
174449,2022-07-29,2022-10-27,0,0
174449,2022-10-28,2023-01-26,0,0
2581880,2020-01-24,2020-04-23,0,26
2581880,2020-04-24,2020-07-23,2,28
2581880,2020-07-24,2020-10-22,0,12
2581880,2020-10-23,2021-01-28,2,4
2581880,2021-01-29,2021-04-29,0,8
2581880,2021-04-30,2021-07-29,1,24
2581880,2021-07-30,2021-10-28,0,21
2581880,2021-10-29,2022-01-27,0,1
2581880,2022-01-28,2022-04-28,0,2
2581880,2022-04-29,2022-07-28,0,12
2581880,2022-07-29,2022-10-27,0,17
2581880,2022-10-28,2023-01-26,0,4
1593405,2019-01-25,2019-04-25,0,10
1593405,2019-04-26,2019-07-25,0,7
1593405,2019-07-26,2019-10-24,0,1
1593405,2019-10-25,2020-01-23,0,0
1593405,2020-01-24,2020-04-23,0,1
1593405,2020-04-24,2020-07-23,1,32
1593405,2020-07-24,2020-10-22,0,15
1593405,2020-10-23,2021-01-28,0,1
1593405,2021-01-29,2021-04-29,0,4
1593405,2021-04-30,2021-07-29,0,46
1593405,2021-07-30,2021-10-28,0,37
1593405,2021-10-29,2022-01-27,0,1
1593405,2022-01-28,2022-04-28,0,0
1593405,2022-04-29,2022-07-28,0,1
1593405,2022-07-29,2022-10-27,0,0
1593405,2022-10-28,2023-01-26,0,7
888127,2018-01-26,2018-04-26,0,8
888127,2018-04-27,2018-07-26,3,670
888127,2018-07-27,2018-10-25,1,106
888127,2018-10-26,2019-01-24,0,13
888127,2019-01-25,2019-04-25,7,506
888127,2019-04-26,2019-07-25,10,849
888127,2019-07-26,2019-10-24,1,241
888127,2019-10-25,2020-01-23,3,220
888127,2020-01-24,2020-04-23,1,318
888127,2020-04-24,2020-07-23,8,729
888127,2020-07-24,2020-10-22,4,250
888127,2020-10-23,2021-01-28,0,47
888127,2021-01-29,2021-04-29,1,374
888127,2021-04-30,2021-07-29,1,794
888127,2021-07-30,2021-10-28,0,167
888127,2021-10-29,2022-01-27,0,53
888127,2022-01-28,2022-04-28,1,208
888127,2022-04-29,2022-07-28,0,757
888127,2022-07-29,2022-10-27,0,119
888127,2022-10-28,2023-01-26,0,48
2810849,2020-01-24,2020-04-23,0,1
2810849,2020-04-24,2020-07-23,1,16
2810849,2020-07-24,2020-10-22,0,0
2810849,2020-10-23,2021-01-28,0,0
2810849,2021-01-29,2021-04-29,0,1
2810849,2021-04-30,2021-07-29,0,0
2810849,2021-07-30,2021-10-28,0,2
2810849,2021-10-29,2022-01-27,0,0
2810849,2022-01-28,2022-04-28,0,0
2810849,2022-04-29,2022-07-28,0,0
2810849,2022-07-29,2022-10-27,0,2
2810849,2022-10-28,2023-01-26,0,0
2809659,2020-01-24,2020-04-23,0,0
2809659,2020-04-24,2020-07-23,1,4
2809659,2020-07-24,2020-10-22,0,0
2809659,2020-10-23,2021-01-28,0,0
2809659,2021-01-29,2021-04-29,0,0
2809659,2021-04-30,2021-07-29,0,0
2809659,2021-07-30,2021-10-28,0,0
2809659,2021-10-29,2022-01-27,0,0
2809659,2022-01-28,2022-04-28,0,0
2809659,2022-04-29,2022-07-28,0,0
2809659,2022-07-29,2022-10-27,0,0
2809659,2022-10-28,2023-01-26,0,0
1019810,2018-04-27,2018-07-26,3,207
1019810,2018-07-27,2018-10-25,0,0
1019810,2018-10-26,2019-01-24,0,0
1019810,2019-01-25,2019-04-25,48,243
1019810,2019-04-26,2019-07-25,89,276
1019810,2019-07-26,2019-10-24,13,434
1019810,2019-10-25,2020-01-23,0,0
1019810,2020-01-24,2020-04-23,0,0
1019810,2020-04-24,2020-07-23,0,0
1019810,2020-07-24,2020-10-22,0,0
1019810,2020-10-23,2021-01-28,0,0
1019810,2021-01-29,2021-04-29,0,0
1019810,2021-04-30,2021-07-29,0,0
1019810,2021-07-30,2021-10-28,0,0
1019810,2021-10-29,2022-01-27,0,0
1019810,2022-01-28,2022-04-28,0,8
1019810,2022-04-29,2022-07-28,0,0
1019810,2022-07-29,2022-10-27,0,0
1019810,2022-10-28,2023-01-26,0,0
899236,2018-01-26,2018-04-26,0,16
899236,2018-04-27,2018-07-26,0,207
899236,2018-07-27,2018-10-25,0,42
899236,2018-10-26,2019-01-24,0,1
899236,2019-01-25,2019-04-25,1,110
899236,2019-04-26,2019-07-25,1,86
899236,2019-07-26,2019-10-24,0,44
899236,2019-10-25,2020-01-23,0,0
899236,2020-01-24,2020-04-23,0,5
899236,2020-04-24,2020-07-23,0,49
899236,2020-07-24,2020-10-22,0,21
899236,2020-10-23,2021-01-28,0,1
899236,2021-01-29,2021-04-29,0,5
899236,2021-04-30,2021-07-29,0,98
899236,2021-07-30,2021-10-28,0,38
899236,2021-10-29,2022-01-27,0,28
899236,2022-01-28,2022-04-28,0,12
899236,2022-04-29,2022-07-28,2,153
899236,2022-07-29,2022-10-27,1,58
899236,2022-10-28,2023-01-26,0,4
1672450,2019-04-26,2019-07-25,2,190
1672450,2019-07-26,2019-10-24,0,1
1672450,2019-10-25,2020-01-23,0,0
1672450,2020-01-24,2020-04-23,0,0
1672450,2020-04-24,2020-07-23,0,0
1672450,2020-07-24,2020-10-22,0,0
1672450,2020-10-23,2021-01-28,0,0
1672450,2021-01-29,2021-04-29,0,0
1672450,2021-04-30,2021-07-29,0,0
1672450,2021-07-30,2021-10-28,0,0
1672450,2021-10-29,2022-01-27,0,0
1672450,2022-01-28,2022-04-28,0,0
1672450,2022-04-29,2022-07-28,0,0
1672450,2022-07-29,2022-10-27,0,0
1672450,2022-10-28,2023-01-26,0,0
824552,2018-01-26,2018-04-26,0,8
824552,2018-04-27,2018-07-26,10,60
824552,2018-07-27,2018-10-25,6,31
824552,2018-10-26,2019-01-24,10,23
824552,2019-01-25,2019-04-25,2,54
824552,2019-04-26,2019-07-25,29,198
824552,2019-07-26,2019-10-24,14,90
824552,2019-10-25,2020-01-23,13,20
824552,2020-01-24,2020-04-23,11,85
824552,2020-04-24,2020-07-23,20,119
824552,2020-07-24,2020-10-22,2,77
824552,2020-10-23,2021-01-28,17,34
824552,2021-01-29,2021-04-29,3,17
824552,2021-04-30,2021-07-29,0,53
824552,2021-07-30,2021-10-28,1,42
824552,2021-10-29,2022-01-27,4,12
824552,2022-01-28,2022-04-28,2,41
824552,2022-04-29,2022-07-28,0,29
824552,2022-07-29,2022-10-27,7,17
824552,2022-10-28,2023-01-26,1,8
1673225,2019-04-26,2019-07-25,1,89
1673225,2019-07-26,2019-10-24,0,0
1673225,2019-10-25,2020-01-23,0,0
1673225,2020-01-24,2020-04-23,0,0
1673225,2020-04-24,2020-07-23,0,0
1673225,2020-07-24,2020-10-22,0,0
1673225,2020-10-23,2021-01-28,0,0
1673225,2021-01-29,2021-04-29,0,0
1673225,2021-04-30,2021-07-29,0,0
1673225,2021-07-30,2021-10-28,0,0
1673225,2021-10-29,2022-01-27,0,0
1673225,2022-01-28,2022-04-28,0,0
1673225,2022-04-29,2022-07-28,0,0
1673225,2022-07-29,2022-10-27,0,0
1673225,2022-10-28,2023-01-26,0,0
924342,2018-04-27,2018-07-26,0,117
924342,2018-07-27,2018-10-25,0,181
924342,2018-10-26,2019-01-24,0,11
924342,2019-01-25,2019-04-25,0,53
924342,2019-04-26,2019-07-25,2,183
924342,2019-07-26,2019-10-24,1,106
924342,2019-10-25,2020-01-23,0,13
924342,2020-01-24,2020-04-23,0,32
924342,2020-04-24,2020-07-23,4,519
924342,2020-07-24,2020-10-22,5,529
924342,2020-10-23,2021-01-28,3,96
924342,2021-01-29,2021-04-29,2,315
924342,2021-04-30,2021-07-29,5,859
924342,2021-07-30,2021-10-28,4,308
924342,2021-10-29,2022-01-27,0,13
924342,2022-01-28,2022-04-28,2,136
924342,2022-04-29,2022-07-28,0,438
924342,2022-07-29,2022-10-27,0,122
924342,2022-10-28,2023-01-26,3,151
549617,2018-01-26,2018-04-26,0,12
549617,2018-04-27,2018-07-26,0,7
549617,2018-07-27,2018-10-25,0,2
549617,2018-10-26,2019-01-24,0,3
549617,2019-01-25,2019-04-25,0,105
549617,2019-04-26,2019-07-25,1,52
549617,2019-07-26,2019-10-24,0,7
549617,2019-10-25,2020-01-23,0,2
549617,2020-01-24,2020-04-23,0,3
549617,2020-04-24,2020-07-23,0,9
549617,2020-07-24,2020-10-22,0,10
549617,2020-10-23,2021-01-28,0,11
549617,2021-01-29,2021-04-29,0,2
549617,2021-04-30,2021-07-29,0,11
549617,2021-07-30,2021-10-28,0,7
549617,2021-10-29,2022-01-27,0,0
549617,2022-01-28,2022-04-28,0,3
549617,2022-04-29,2022-07-28,0,8
549617,2022-07-29,2022-10-27,0,3
549617,2022-10-28,2023-01-26,0,2
1686528,2019-04-26,2019-07-25,1,150
1686528,2019-07-26,2019-10-24,0,0
1686528,2019-10-25,2020-01-23,0,0
1686528,2020-01-24,2020-04-23,0,0
1686528,2020-04-24,2020-07-23,0,2
1686528,2020-07-24,2020-10-22,0,0
1686528,2020-10-23,2021-01-28,0,0
1686528,2021-01-29,2021-04-29,0,0
1686528,2021-04-30,2021-07-29,0,0
1686528,2021-07-30,2021-10-28,0,0
1686528,2021-10-29,2022-01-27,0,0
1686528,2022-01-28,2022-04-28,0,0
1686528,2022-04-29,2022-07-28,0,0
1686528,2022-07-29,2022-10-27,0,0
1686528,2022-10-28,2023-01-26,0,0
1674194,2019-04-26,2019-07-25,1,229
1674194,2019-07-26,2019-10-24,0,0
1674194,2019-10-25,2020-01-23,0,0
1674194,2020-01-24,2020-04-23,0,0
1674194,2020-04-24,2020-07-23,0,0
1674194,2020-07-24,2020-10-22,0,0
1674194,2020-10-23,2021-01-28,0,0
1674194,2021-01-29,2021-04-29,0,0
1674194,2021-04-30,2021-07-29,2,256
1674194,2021-07-30,2021-10-28,0,0
1674194,2021-10-29,2022-01-27,0,0
1674194,2022-01-28,2022-04-28,0,0
1674194,2022-04-29,2022-07-28,0,0
